recipe_num|category
8886|Fruit
8886|Poultry
8886|Chicken
8886|Chicken Breasts
8886|Chicken - Main Dishes Only [Ad Channel]
8886|Kosher
8886|Kosher: Meat
8886|Pineapple
8886|Poultry Main Dishes
8886|Canned Goods
8886|One Can
8886|ReynoldsFoil
8886|HVR Packet Recipes
8886|Meat and Poultry
8886|Chicken
8886|Baked and Roasted
8886|Breasts
8503|Recipe Types
8503|Dinner
8503|Test Term : Main Dish
8503|Geographic
8503|North America
8503|United States
8503|Western United States
8503|Pacific West
8503|Hawaii
8503|Main Dishes
8503|Outdoor
8503|Outdoor Grilling
8503|Poultry
8503|Chicken
8503|Poultry
8503|Chicken
8503|Chicken Breasts
8503|BBQ/Grilling [Ad Channel]
8503|Dinner Spinner
8503|Licensing
8503|Bush's Beans
8503|Safeway
8503|Geographic
8503|North America
8503|Poultry Main Dishes
8503|Experienced
8503|Meat and Poultry
8503|Chicken
8503|Chicken Breasts
216837|Pork
216837|Main
125434|Italian
125434|World
125434|Main
15740|Recipe Types
15740|Test Term : Main Dish
15740|Test Term : Side Dish
15740|Soups and Stews
15740|Winter
15740|Meat
15740|Pork
15740|High Fiber
15740|Soups, Stews, Chili [Ad Channel]
15740|Legumes
15740|Great Northern Bean
15740|White Beans
15740|Soups
15740|Geographic
15740|North America
15740|United States
15740|Middle Atlantic United States
15740|District of Columbia
15740|Bean and Pea Soups
15740|Family Fun
15740|Sales and Marketing Partners
15740|DMP Segments
15740|ReynoldsSlowCooker
15740|HVR Shaker Recipes
15740|Swanson's broth subs
15740|Stovetop
15740|Simmered
15740|Experienced
15740|90 Plus Minutes
15740|Soups
15740| Stews and Chili
15740|Soup
15740|Beans and Peas
42893|Soup
42893|Beef
42893|World
42893|Dinner
34459|Pasta
34459|Side
34459|World
34459|Dinner
24846|Recipe Types
24846|Dinner
24846|Test Term : Main Dish
24846|Geographic
24846|Inspired Cuisine
24846|Mexican Inspired
24846|Main Dishes
24846|Appliances
24846|Slow Cooker
24846|Legumes
24846|Meat
24846|Pork
24846|High Fiber
24846|Appliances
24846|Slow Cooker
24846|Mexican [Ad Channel]
24846|Sales and Marketing Partners
24846|Licensing
24846|DMP Segments
24846|ReynoldsSlowCooker
24846|Safeway
24846|Legumes
24846|Pinto Bean
24846|North America
24846|United States
24846|Southwest United States
24846|Arizona
24846|Meat Main Dishes
24846|Family Fun
24846|Swanson's broth subs
24846|Canned Goods
24846|One Can
24846|Experienced
24846|90 Plus Minutes
24846|World Cuisine
24846|Latin American
24846|Mexican
143172|Lunch
143172|Dinner
143172|Geographic
143172|North America
143172|United States
143172|Southern United States
143172|Atlantic South
143172|North Carolina
143172|Main Dishes
143172|Appliances
143172|Slow Cooker
143172|Beginner
143172|Low Effort
143172|Over 8 Hours
143172|Casual Entertaining
143172|Hot Temperature
143172|Moist Texture
143172|Meat
143172|Pork
143172|Pork Shoulder
143172|Meat Main Dishes
143172|Recipe Types
143172|Make Ahead of Time
143172|Traditional
143172|Pork - Main Dishes Only [Ad Channel]
143172|Low Carbohydrate
143172|Geographic
143172|North America
143172|DMP Segments
143172|ReynoldsSlowCooker
143172|90 Plus Minutes
143172|Meat and Poultry
143172|Pork
143172|Shoulder
25281|Low Calorie
25281|Vegetarian
25281|Side
25281|Dinner
218444|Geographic
218444|North America
218444|United States
218444|Southern United States
218444|Atlantic South
218444|Other South
218444|North Carolina
218444|Salads
218444|Stovetop
218444|Pan Fried
218444|Experienced
218444|Low Effort
218444|5 to 30 Minutes
218444|Warm Temperature
218444|Vegetable
218444|Meat
218444|Pork
218444|Bacon (Pork)
218444|Greens
218444|Green Salad
218444|Salads [Ad Channel]
218444|Vegetable
218444|Meat
218444|Greens
218444|Allium
218444|Lettuce
218444|Onion
218444|Paleolithic Diet
218444|Whole30
218444|Pork
218444|Bacon (Pork)
218444|Recipe Types
218444|Salads
218444|Geographic
218444|North America
218444|Experienced
218444|Buffet and Potluck
218444|Salad
218444|Green Salads
160251|Lunch
160251|Dinner
160251|Appetizers/Snacks [Ad Channel]
160251|Outdoor
160251|Outdoor Grilling
160251|Experienced
160251|Recipe Types
160251|Appetizers and Snacks
160251|Chicken Wings Appetizers
160251|Poultry
160251|Chicken
160251|Chicken Drumsticks
160251|Low Effort
160251|Over 8 Hours
160251|Hot Temperature
160251|Moist Texture
160251|[don't use] tender texture
160251|Tailgating
160251|Theme Parties
160251|Super Bowl
160251|Sour and Tangy Flavor
160251|Geographic
160251|North America
160251|United States
160251|Southern United States
160251|Atlantic South
160251|North Carolina
160251|Other Preparation Methods
160251|Marinated
160251|Poultry
160251|Chicken
160251|Chicken Wings
160251|Messy Recipe
160251|Dippable [Sponsor]
160251|Experienced
160251|DMP Segments
160251|ReynoldsFoil
160251|Spice to Taste
160251|Appetizers and Snacks
160251|Meat and Poultry
160251|Chicken
82816|Geographic
82816|Main Dishes
82816|Oven
82816|Baked
82816|Mushrooms
82816|Poultry
82816|Chicken
82816|Nightshade
82816|Potato
82816|Recipe Types
82816|Vegetable
82816|Poultry
82816|Nightshade
82816|Vegetable State
82816|Fresh Vegetables
82816|Potato
82816|Main Dishes
82816|Heart Healthy
82816|High Fiber
82816|Healthy
82816|Whole30
82816|Chicken
82816|Chicken Breasts
82816|Chicken - Main Dishes Only [Ad Channel]
82816|Geographic
82816|North America
82816|United States
82816|Midwest United States
82816|Great Lakes Midwest
82816|Illinois
82816|Poultry Main Dishes
82816|Other Preparation Methods
82816|Marinated
82816|Healthy - USDA CTAX
82816|Experienced
82816|ReynoldsParchment
82816|Meat and Poultry
82816|Chicken
82816|Chicken Breasts
82816|Healthy
214045|Dinner
214045|Main Dishes
214045|Oven
214045|Baked
214045|Experienced
214045|Moderate Effort
214045|30 Minutes to 1 Hour
214045|Winter
214045|Hot Temperature
214045|Cheese
214045|Pasta and Noodles
214045|Meat
214045|Pork
214045|Ham
214045|Mozzarella Cheese
214045|Savory Flavor
214045|Casserole Main Dishes
214045|Recipe Types
214045|Shaped Pasta
214045|Leftovers
214045|Pasta Spirals
214045|Quick and Easy
214045|Cheese [Ad Channel]
214045|Recipe Types
214045|Main Dishes
214045|Casserole Main Dishes
214045|Budget Conscious
214045|Canned Goods
214045|One Can
214045|Experienced
214045|ReynoldsFoil
214045|Main Dish
214045|Pork
214045|Ham
65299|Seafood
65299|World
65299|Main
83506|Recipe Types
83506|Dinner
83506|Test Term : Main Dish
83506|Main Dishes
83506|Oven
83506|Other Preparation Methods
83506|Baked
83506|Beginner
83506|Cheese
83506|Poultry
83506|Chicken
83506|Cheese
83506|Meat
83506|Poultry
83506|Chicken
83506|Chicken Breasts
83506|30 Minutes to 1 Hour
83506|Chicken - Main Dishes Only [Ad Channel]
83506|Quick and Easy
83506|Budget Conscious
83506|Five Ingredients or Less
83506|Stuffed
83506|Boursin Cheese
83506|Geographic
83506|North America
83506|United States
83506|Western United States
83506|Mountain West
83506|Montana
83506|Poultry Main Dishes
83506|Meat and Poultry
83506|Chicken
83506|Chicken Breasts
18273|Quick Easy
18273|Pasta
18273|Side
18273|World
18273|Dinner
24680|Recipe Types
24680|Dinner
24680|Test Term : Main Dish
24680|Main Dishes
24680|Oven
24680|Baked
24680|Meat
24680|Pork
24680|Other Preparation Methods
24680|Cooking with Beer
24680|Pork - Main Dishes Only [Ad Channel]
24680|Sales and Marketing Partners
24680|Licensing
24680|ReynoldsFoil
24680|Safeway
24680|Meat Main Dishes
24680|Ribs
24680|Meat
24680|Pork
24680|Pork Ribs
24680|Aluminum Foil
24680|Family Fun
24680|Swanson's broth subs
24680|Messy Recipe
24680|Canned Goods
24680|Two Cans
24680|Experienced
24680|Meat and Poultry
24680|Pork
24680|Ribs
24680|Spare Ribs
41184|Low Calorie
41184|Family
41184|Southern
41184|Side
41184|World
41184|Dinner
20800|Quick Easy
20800|Lowcarb
20800|World
20800|Dinner
80831|Recipe Types
80831|Dinner
80831|Test Term : Main Dish
80831|Main Dishes
80831|Oven
80831|Other Preparation Methods
80831|Baked
80831|Winter
80831|Meat
80831|Pork
80831|High Fiber
80831|Vegetable
80831|Squash
80831|Winter Squash
80831|Acorn Squash
80831|Sausage - Main Dishes Only [Ad Channel]
80831|Winter
80831|Licensing
80831|Safeway
80831|Stuffed
80831|Geographic
80831|North America
80831|United States
80831|Western United States
80831|Mountain West
80831|Utah
80831|Meat Main Dishes
80831|Experienced
80831|Meat and Poultry
80831|Pork
14083|Dinner
14083|Test Term : Main Dish
14083|Test Term : Side Dish
14083|Recipe Types
14083|Main Dishes
14083|Low-Calorie
14083|High Fiber
14083|Hanukkah
14083|Autumn
14083|Egg Free
14083|Vegetarian
14083|Vegetable
14083|Vegetarian Main Dishes
14083|Squash
14083|Winter Squash
14083|Acorn Squash
14083|Vegetarian [Ad Channel]
14083|Autumn
14083|Geographic
14083|North America
14083|United States
14083|Western United States
14083|Mountain West
14083|Utah
14083|Fruits and Vegetables
14083|Vegetables
14083|Squash
14083|Winter Squash
14083|Acorn Squash
255427|Pork
255427|Main
255427|Dinner
84454|Breakfast
84454|World
84454|Main
88811|Family
88811|Southern
88811|Soup
88811|Beef
88811|World
88811|Dinner
26412|Recipe Types
26412|Dinner
26412|Test Term : Main Dish
26412|Test Term : Side Dish
26412|Soups and Stews
26412|Vegetable
26412|Corn
26412|Chowder
26412|Egg Free
26412|Gluten-Free
26412|Sugar-Free
26412|Geographic
26412|North America
26412|United States
26412|Southern United States
26412|Other South
26412|Oklahoma
26412|Soups, Stews, Chili [Ad Channel]
26412|ReynoldsSlowCooker
26412|Vegetable
26412|Corn
26412|Chowder
26412|Canned Goods
26412|Three Cans
26412|Stovetop
26412|Simmered
26412|Experienced
26412|Soups
26412| Stews and Chili
26412|Chowders
26412|Corn Chowder
46609|Weight Loss
46609|Low Calorie
46609|Budget
46609|Vegetarian
46609|Quick Easy
46609|Southern
46609|Lowcarb
46609|Side
46609|World
46609|Main
46609|Dinner
132522|Mother
132522|Southern
132522|Seafood
132522|Holiday
132522|World
132522|Main
132522|Dinner
216356|Dinner
216356|Side Dish [Ad Channel]
216356|Moderate Effort
216356|1 to 3 Hours
216356|Hot Temperature
216356|Whole Grains
216356|Savory Flavor
216356|Vintage Recipes [inactive]
216356|Father' Day
216356|Veteran's Day
216356|Recipe Types
216356|Potato Side Dishes
216356|Vegetable
216356|Wheat
216356|Nightshade
216356|Potato
216356|Dairy
216356|Refined Wheat
216356|Butter
216356|Side Dishes
216356|Oven
216356|Baked
216356|Experienced
216356|Experienced
216356|Retro Recipes
216356|ReynoldsFoil
216356|Side Dish
216356|Potatoes
208884|Paleo
208884|Beef
208884|World
166181|Dinner
166181|Geographic
166181|North America
166181|United States
166181|Middle Atlantic United States
166181|New York
166181|Main Dishes
166181|Stovetop
166181|Experienced
166181|Moderate Effort
166181|30 Minutes to 1 Hour
166181|Casual Entertaining
166181|Hot Temperature
166181|Pasta and Noodles
166181|Spicy Flavor
166181|Savory Flavor
166181|Pasta and Noodles Main Dishes
166181|Tubular Pasta
166181|Recipe Types
166181|Rigatoni Pasta
166181|Simmered
166181|Traditional
166181|Pasta - Main Dishes Only [Ad Channel]
166181|Poultry
166181|Chicken
166181|Recipe Types
166181|Main Dishes
166181|Pasta and Noodles Main Dishes
166181|Geographic
166181|North America
166181|Budget Conscious
166181|Canned Goods
166181|One Can
166181|Experienced
166181|Main Dish
166181|Pasta
166181|Chicken
22133|Soup
22133|Beef
22133|World
22133|Dinner
97389|Geographic
97389|North America
97389|United States
97389|Great Lakes Midwest
97389|Ohio
97389|Salads
97389|Experienced
97389|Moderate Effort
97389|5 to 30 Minutes
97389|Autumn
97389|Casual Entertaining
97389|Cold Temperature
97389|Room Temperature
97389|Theme Parties
97389|Fruit
97389|Vegetable
97389|Apple
97389|Greens
97389|Lettuce
97389|Green Salad
97389|Super Bowl
97389|Tailgating
97389|Salads [Ad Channel]
97389|Theme Parties
97389|Super Bowl
97389|Geographic
97389|North America
97389|United States
97389|Midwest United States
97389|Great Lakes Midwest
97389|Michigan
97389|Ohio
97389|Recipe Types
97389|Salads
97389|Vegetable
97389|Buffet and Potluck
97389|Salad
97389|Green Salads
12653|World
50367|Recipe Types
50367|Test Term : Side Dish
50367|Salads
50367|Oven
50367|Baked
50367|Cheese
50367|Bacon (Pork)
50367|Nightshade
50367|Allium
50367|Onion
50367|Potato
50367|Geographic
50367|North America
50367|United States
50367|Midwest United States
50367|Great Lakes Midwest
50367|Indiana
50367|Cheese
50367|Vegetable
50367|Meat
50367|Nightshade
50367|Allium
50367|Vegetable State
50367|Fresh Vegetables
50367|Potato
50367|Onion
50367|Pork - Main Dishes Only [Ad Channel]
50367|Processed Cheese Food
50367|Potato Salad
50367|Pork
50367|Bacon (Pork)
50367|Experienced
50367|Buffet and Potluck
50367|ReynoldsFoil
50367|Salad
50367|Potato Salad
50367|Creamy Potato Salad
122206|Casserole
122206|Chicken
122206|Main
14739|Recipe Types
14739|Dinner
14739|Test Term : Main Dish
14739|Main Dishes
14739|Oven
14739|Baked
14739|Meat
14739|Pork
14739|Other Preparation Methods
14739|Battered or Breaded
14739|Pork - Main Dishes Only [Ad Channel]
14739|Menus
14739|Licensing
14739|ReynoldsFoil
14739|Hall of Fame
14739|Safeway
14739|Meat
14739|Pork
14739|Pork Tenderloin
14739|Geographic
14739|North America
14739|United States
14739|Midwest United States
14739|Great Lakes Midwest
14739|Indiana
14739|Meat Main Dishes
14739|Experienced
14739|Meat and Poultry
14739|Pork
14739|Tenderloin
45410|Beef
45410|Side
45410|World
45410|Dinner
231667|Dinner
231667|Main Dishes
231667|Stovetop
231667|Pan Fried
231667|30 Minutes to 1 Hour
231667|Autumn
231667|Fruit
231667|Meat
231667|Pork
231667|Apple
231667|Meat Main Dishes
231667|Recipe Types
231667|Pork Chops
231667|Chops
231667|Pork - Main Dishes Only [Ad Channel]
231667|Weeknight
231667|ToH replacement
231667|Low Carbohydrate
231667|Geographic
231667|North America
231667|United States
231667|Midwest United States
231667|Great Lakes Midwest
231667|Indiana
231667|Experienced
231667|DMP Segments
231667|ReynoldsFoil
231667|Spice to Taste
231667|Main Dish
231667|Pork
231667|Pork Chops
231667|Pan Fried
13438|Soup
13438|World
13438|Dinner
154218|Casserole
154218|Side
154218|Holiday
154218|World
154218|Dinner
17668|Recipe Types
17668|Dinner
17668|Test Term : Main Dish
17668|Main Dishes
17668|Pasta and Noodles
17668|Meat
17668|Pork
17668|Sausage - Main Dishes Only [Ad Channel]
17668|Licensing
17668|Safeway
17668|Pasta and Noodles
17668|Shaped Pasta
17668|Farfalle Pasta (Bow Tie)
17668|Geographic
17668|North America
17668|United States
17668|Midwest United States
17668|Great Lakes Midwest
17668|Michigan
17668|Pasta and Noodles Main Dishes
17668|Canned Goods
17668|Two Cans
17668|Experienced
17668|Meat and Poultry
17668|Pork
47606|Beef
47606|World
104814|Entertaining
104814|Vegetarian
104814|Soup
104814|World
220409|Dinner
220409|Geographic
220409|Inspired Cuisine
220409|North America
220409|United States
220409|Midwest United States
220409|Plains Midwest
220409|Missouri
220409|Asian Inspired
220409|Main Dishes
220409|Appliances
220409|Deep Fryer
220409|Experienced
220409|30 Minutes to 1 Hour
220409|Nuts
220409|Poultry Main Dishes
220409|Poultry
220409|Chicken
220409|Cashews
220409|Recipe Types
220409|Chicken Breasts
220409|Fats and Oils
220409|Boneless Chicken Breasts
220409|Fried Chicken
220409|Asian [Ad Channel]
220409|Allrecipes Allstars
220409|DMP Segments
220409|Geographic
220409|North America
220409|United States
220409|Midwest United States
220409|Plains Midwest
220409|Missouri
220409|Comfort Food
220409|Messy Recipe
220409|Stovetop
220409|Deep Fried
220409|Experienced
220409|Spice to Taste
220409|World Cuisine
220409|Asian
17619|Dinner
17619|Geographic
17619|North America
17619|United States
17619|Midwest United States
17619|Plains Midwest
17619|Missouri
17619|Inspired Cuisine
17619|Asian Inspired
17619|Stovetop
17619|Deep Fried
17619|Pan Fried
17619|Recipe Types
17619|Poultry
17619|Poultry Main Dishes
17619|Chicken
17619|Chicken Breasts
17619|Asian [Ad Channel]
17619|Nuts
17619|Cashews
17619|Main Dishes
17619|Experienced
17619|30 Minutes to 1 Hour
17619|World Cuisine
17619|Asian
85444|Recipe Types
85444|Dinner
85444|Test Term : Main Dish
85444|Geographic
85444|North America
85444|United States
85444|Southern United States
85444|Other South
85444|Arkansas
85444|Main Dishes
85444|Oven
85444|Baked
85444|Meat
85444|Beef
85444|Pork
85444|Meat Main Dishes
85444|Meatloaf
85444|Family/Kid Friendly [Ad Channel]
85444|DMP Segments
85444|ReynoldsFoil
85444|Low Carbohydrate
85444|Meat
85444|Beef
85444|Ground Beef
85444|Plains Midwest
85444|Missouri
85444|Experienced
85444|90 Plus Minutes
85444|Main Dish
85444|Meatloaf
85444|Pork Meatloaf
19132|Recipe Types
19132|Dinner
19132|Test Term : Main Dish
19132|Main Dishes
19132|Oven
19132|Baked
19132|Kosher
19132|Beginner
19132|30 Minutes to 1 Hour
19132|Recipe Types
19132|Dairy-Free
19132|Sour and Tangy Flavor
19132|Poultry
19132|Chicken
19132|Chicken - Main Dishes Only [Ad Channel]
19132|Main Dishes
19132|Quick and Easy
19132|Five Ingredients or Less
19132|Nuts
19132|Cashews
19132|Chicken Breasts
19132|AR Photo
19132|Licensing
19132|Allrecipes Magazine
19132|Allrecipes Magazine Logo
19132|ReynoldsFoil
19132|Kosher
19132|Kosher: Meat
19132|Safeway
19132|Geographic
19132|North America
19132|United States
19132|Midwest United States
19132|Plains Midwest
19132|Missouri
19132|Poultry Main Dishes
19132|Meat and Poultry
19132|Chicken
19132|Chicken Breasts
9009|Recipe Types
9009|Dinner
9009|Test Term : Main Dish
9009|Main Dishes
9009|Stovetop
9009|Pan Fried
9009|Spring
9009|Recipe Types
9009|Poultry
9009|Seasonings
9009|Spices
9009|Pepper and Peppercorns
9009|Chicken
9009|Other Preparation Methods
9009|Battered or Breaded
9009|Chicken - Main Dishes Only [Ad Channel]
9009|Nuts
9009|Cashews
9009|Chicken Breasts
9009|AR Photo
9009|Licensing
9009|Safeway
9009|Geographic
9009|North America
9009|United States
9009|Midwest United States
9009|Plains Midwest
9009|Missouri
9009|Poultry Main Dishes
9009|Experienced
9009|Meat and Poultry
9009|Chicken
9009|Chicken Breasts
9009|Pan-Fried
39642|Recipe Types
39642|Dinner
39642|Test Term : Main Dish
39642|Main Dishes
39642|Oven
39642|Baked
39642|Beginner
39642|Meat
39642|Pork
39642|Pork - Main Dishes Only [Ad Channel]
39642|Licensing
39642|DMP Segments
39642|ReynoldsSlowCooker
39642|Safeway
39642|Geographic
39642|North America
39642|United States
39642|Midwest United States
39642|Plains Midwest
39642|Iowa
39642|Kansas
39642|Meat Main Dishes
39642|Canned Goods
39642|Three Cans
39642|90 Plus Minutes
39642|Meat and Poultry
39642|Pork
80984|Beef
80984|World
80984|Main
80984|Dinner
25415|Family
25415|Beef
25415|World
25415|Main
25415|Dinner
199382|Dinner
199382|Geographic
199382|North America
199382|United States
199382|Plains Midwest
199382|Iowa
199382|Main Dishes
199382|Oven
199382|Roasted
199382|Experienced
199382|Moderate Effort
199382|1 to 3 Hours
199382|Hot Temperature
199382|Meat
199382|Pork
199382|Pork Loin
199382|Savory Flavor
199382|Meat Main Dishes
199382|Recipe Types
199382|Whole Roasts
199382|Pork - Main Dishes Only [Ad Channel]
199382|Low Sodium
199382|Paleolithic Diet
199382|Whole30
199382|Geographic
199382|North America
199382|United States
199382|Midwest United States
199382|Plains Midwest
199382|Iowa
199382|Kansas
199382|Recipe Types
199382|Main Dishes
199382|Meat Main Dishes
199382|Whole Roasts
199382|DMP Segments
199382|ReynoldsFoil
199382|HVR Packet Recipes
199382|Experienced
199382|90 Plus Minutes
199382|Main Dish
199382|Pork
199382|Pork Roast
21654|Low Calorie
21654|Soup
21654|World
21654|Main
85129|Beef
85129|World
85129|Main
142748|One Two
142748|Breakfast
142748|World
142748|Main
9465|Heart Healthy
9465|Health
9465|Side
9465|Holiday
9465|World
9465|Dinner
52759|Geographic
52759|Inspired Cuisine
52759|Italian Inspired
52759|Main Dishes
52759|Stovetop
52759|Other Preparation Methods
52759|Sauteed
52759|Summer
52759|Pasta and Noodles
52759|Mushrooms
52759|Vegetable
52759|Meat
52759|Pork
52759|Squash
52759|Zucchini
52759|Shaped Pasta
52759|Shell Pasta
52759|Summer Squash
52759|Recipe Types
52759|Heart Healthy
52759|Low Glycemic Index
52759|High Fiber
52759|Healthy
52759|Cooking with Wine
52759|Pasta and Noodles Main Dishes
52759|Healthy [Ad Channel]
52759|Summer
52759|North America
52759|United States
52759|Midwest United States
52759|Plains Midwest
52759|South Dakota
52759|Healthy - USDA CTAX
52759|Comfort Food
52759|Canned Goods
52759|Two Cans
52759|Experienced
52759|World Cuisine
52759|European
52759|Italian
163777|Breakfast
163777|Breakfast/Brunch [Ad Channel]
163777|Moderate Effort
163777|30 Minutes to 1 Hour
163777|Casual Entertaining
163777|Spicy Flavor
163777|Salty Flavor
163777|Savory Flavor
163777|Gourmet
163777|Aluminum Foil
163777|Oven
163777|Baked
163777|Beginner
163777|Recipe Types
163777|Meat
163777|Appetizers and Snacks
163777|Pork
163777|Bacon (Pork)
163777|ReynoldsFoil
163777|Breakfast and Brunch
163777|Meat and Seafood
163777|Bacon
50497|Side
50497|Dinner
16483|Recipe Types
16483|Test Term : Side Dish
16483|Salads
16483|Beginner
16483|30 Minutes to 1 Hour
16483|Fruit
16483|Vegetable
16483|Apple
16483|Orange
16483|Cruciferous
16483|Broccoli
16483|Vegetable Salad
16483|Broccoli Salad
16483|High Fiber
16483|Salads [Ad Channel]
16483|Buffet and Potluck
16483|Quick and Easy
16483|Geographic
16483|North America
16483|United States
16483|Midwest United States
16483|Atlantic South
16483|Florida
16483|Plains Midwest
16483|Nebraska
16483|Vegetable
16483|Cruciferous
16483|Vegetable State
16483|Fresh Vegetables
16483|SEO Test Broccoli
16483|Broccoli
16483|Broccoli, Fresh
16483|Salad
16483|Vegetable Salads
16483|Broccoli Salad
104763|Beef
104763|World
104763|Main
104763|Dinner
55180|Beef
55180|World
55180|Main
71076|Weight Loss
71076|Low Calorie
71076|Lowfat
71076|Seafood
71076|Soup
71076|World
71076|Dinner
13730|Side
13730|Holiday
13730|World
13730|Dinner
72095|Side Dishes
72095|Stovetop
72095|Recipe Types
72095|High Fiber
72095|Low Sodium
72095|Geographic
72095|North America
72095|United States
72095|Northeast United States
72095|Maine
72095|Vermont
72095|Pork - Main Dishes Only [Ad Channel]
72095|Legumes
72095|Ham
72095|Great Northern Bean
72095|White Beans
72095|Beans and Peas Side Dishes
72095|Meat
72095|Pork
72095|Experienced
72095|DMP Segments
72095|90 Plus Minutes
72095|Side Dish
72095|Beans and Peas
11810|Diabetic
11810|Lowfat
11810|Seafood
11810|Pasta
11810|World
11810|Main
11810|Dinner
59868|Easter
59868|Seafood
59868|Lowcarb
59868|Appetizer
59868|Holiday
59868|World
54073|Side Dishes
54073|Vegetable Side Dishes
54073|Beginner
54073|5 to 30 Minutes
54073|Legumes
54073|Vegetable
54073|Bacon (Pork)
54073|Green Bean
54073|Allium
54073|Onion
54073|Egg Free
54073|Test Term : Side Dish
54073|Recipe Types
54073|Low-Calorie
54073|Dairy-Free
54073|Legumes
54073|Vegetable
54073|Meat
54073|Allium
54073|Onion
54073|Pork - Main Dishes Only [Ad Channel]
54073|Licensing
54073|ReynoldsSlowCooker
54073|Target
54073|Sweet Flavor
54073|Sour and Tangy Flavor
54073|Geographic
54073|North America
54073|United States
54073|Middle Atlantic United States
54073|Delaware
54073|Mountain West
54073|Idaho
54073|Pork
54073|Bacon (Pork)
54073|Budget Conscious
54073|Canned Goods
54073|One Can
54073|Green Bean
54073|Canned Green Beans
54073|Side Dish
54073|Vegetables
54073|Onion
19891|Recipe Types
19891|Dinner
19891|Test Term : Main Dish
19891|Main Dishes
19891|Oven
19891|Baked
19891|Fruit
19891|Mushrooms
19891|Lemon
19891|Poultry
19891|Chicken
19891|Mushrooms
19891|Poultry
19891|Chicken
19891|Chicken Breasts
19891|Other Preparation Methods
19891|Battered or Breaded
19891|Chicken - Main Dishes Only [Ad Channel]
19891|Low Carbohydrate
19891|Geographic
19891|North America
19891|United States
19891|Middle Atlantic United States
19891|New Jersey
19891|Poultry Main Dishes
19891|Canned Goods
19891|Three Cans
19891|Experienced
19891|Button Mushrooms
19891|Meat and Poultry
19891|Chicken
19891|Chicken Breasts
19891|Breaded
62223|Recipe Types
62223|Main Dishes
62223|Outdoor
62223|Barbecuing
62223|Outdoor Grilling
62223|Meat
62223|Pork
62223|Pork Tenderloin
62223|Low-Calorie
62223|Pork - Main Dishes Only [Ad Channel]
62223|Over 8 Hours
62223|Spicy Flavor
62223|Geographic
62223|Geographic
62223|Latin America
62223|North America
62223|North America
62223|Caribbean
62223|Jamaica
62223|United States
62223|Southern United States
62223|Atlantic South
62223|Virginia
62223|Meat Main Dishes
62223|Experienced
62223|World Cuisine
62223|Latin American
62223|Caribbean
214070|Dinner
214070|Geographic
214070|North America
214070|United States
214070|Southern United States
214070|Atlantic South
214070|South Carolina
214070|Side Dishes
214070|Oven
214070|Baked
214070|Experienced
214070|Moderate Effort
214070|1 to 3 Hours
214070|Hot Temperature
214070|Whole Grains
214070|Vegetable
214070|Meat
214070|Pork
214070|Bacon (Pork)
214070|Savory Flavor
214070|Nightshade
214070|Tomato
214070|Vegetable State
214070|Rice
214070|Traditional
214070|Canned Vegetables
214070|White Rice
214070|Authentic Cuisine
214070|Side Dish [Ad Channel]
214070|Recipe Types
214070|Side Dishes
214070|Whole Grains
214070|Vegetable
214070|Meat
214070|Pork
214070|Bacon (Pork)
214070|Nightshade
214070|Geographic
214070|North America
214070|Rice
214070|Rice Side Dishes
214070|Canned Goods
214070|Two Cans
214070|Experienced
214070|ReynoldsFoil
214070|Side Dish
214070|Rice
39302|Quick Easy
39302|Southern
39302|Seafood
39302|Soup
39302|World
39302|Dinner
15284|Southern
15284|World
93213|Recipe Types
93213|Snack
93213|Appetizers and Snacks
93213|Oven
93213|Baked
93213|Cheese
93213|Meat
93213|Pork
93213|Dips and Spreads
93213|Hot Temperature
93213|Pork - Main Dishes Only [Ad Channel]
93213|Cheese
93213|Cream Cheese
93213|Geographic
93213|North America
93213|United States
93213|Southern United States
93213|Other South
93213|Arkansas
93213|Experienced
93213|Appetizers and Snacks
93213|Dips and Spreads
93213|Cheese Dips and Spreads
93213|Hot Cheese Dips
43272|Southern
43272|World
43272|Main
43272|Dinner
130619|Southern
130619|World
130619|Dinner
108540|Family
108540|Southern
108540|Soup
108540|World
21046|Health
21046|Quick Easy
21046|Southern
21046|BBQ
21046|Lowfat
21046|World
14126|Heart Healthy
14126|Health
14126|Vegetarian
14126|Southern
14126|Side
14126|Holiday
14126|World
14126|Dinner
235365|Dinner
235365|Geographic
235365|North America
235365|United States
235365|Southern United States
235365|Other South
235365|Tennessee
235365|Main Dishes
235365|Appliances
235365|Slow Cooker
235365|3 to 8 Hours
235365|Meat
235365|Pork
235365|Pork Shoulder
235365|Meat Main Dishes
235365|Recipe Types
235365|Pork - Main Dishes Only [Ad Channel]
235365|Man Tested Recipes Translation Project
235365|Geographic
235365|North America
235365|Recipe Types
235365|Main Dishes
235365|Meat Main Dishes
235365|Pulled and Shredded Meat (Main Dish)
235365|Canned Goods
235365|One Can
235365|Experienced
235365|DMP Segments
235365|ReynoldsSlowCooker
235365|90 Plus Minutes
235365|Main Dish
235365|Pork
235365|Pulled Pork
247042|Dinner
247042|Geographic
247042|North America
247042|United States
247042|Southern United States
247042|Other South
247042|Tennessee
247042|Main Dishes
247042|Oven
247042|Baked
247042|1 to 3 Hours
247042|Poultry Main Dishes
247042|Poultry
247042|Chicken
247042|Seasonings
247042|Spices
247042|Cayenne Pepper
247042|Recipe Types
